"drug_name","drug_id","target","target_pathway","ic50_effect_size","feature_name","TISSUE TYPE "
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.27586660420137","PLXNA1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.32149114618962","PLXNB2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.064627456215327","POLR2B_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.71426357993038","PPP2R1A_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.19692814551557","PSIP1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.019265558575993","PTCH1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.099974510921785","PTEN_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.56217547246127","PTPN11_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.17545032030209","PTPRU_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.34740435040106","RAC1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.165131851423","RAD21_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.33390159103815","RASA1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.52498923427061","RASA2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.086964673675399","RB1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.99882429883398","RBM10_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.49129055607249","RBM5_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.077072198631826","RGS3_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.34894897393575","RHOA_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.2468044217557","RNF43_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.0039402868080511","ROBO2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.35709976526367","RPGR_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.34941840735302","RPL5_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.045002009409493","RTN4_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.53056396379134","RUNX1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.30121732805438","SACS_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.25195891601546","SCAI_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.05887836971907","SEC31A_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.16026183348863","SETD2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.36103860066437","SETDB1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.30564723937168","SIN3A_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.1039934921467","SMAD2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.2928851832654","SMAD4_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.010530248216991","SMARCA1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.22951200423092","SMARCA4_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.041197950283177","SMARCB1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.41972280892414","SOS1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.30167395413534","SOS2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.087253767253915","SOX9_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.50579090870612","SPTAN1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.19868663471455","SRGAP1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.27863146512478","SRGAP3_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.42870265535183","STAG1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.52613595671316","STAG2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.086120909062059","STIP1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.022085418617739","STK11_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.1449642463089","SVEP1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.29068433768824","TAF1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.58129933982361","TAOK1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.59074610981126","TBX3_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.15154610769919","TCF12_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.42330922346932","TCF4_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.18561548423839","TCF7L2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.33108544219","TET2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.17460716502177","THRAP3_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.27252224564311","TJP1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.1221580573166","TJP2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.59234345175013","TNPO1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.55022768163563","TP53BP1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.11560334162621","TP53_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.11107697006294","TRIO_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.52128714936889","TSC1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.18509482196399","U2AF1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.89496609234812","UPF3B_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.16953409038191","USP6_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.67304464078404","VHL_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.026013211088752","WHSC1L1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.046290882000429","WHSC1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.10733777988582","WNK1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.64469241519697","WT1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.51806888216553","XPO1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.25580491963715","XRN1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.49925897648969","ZC3H11A_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.21973028114128","ZFHX3_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.31363629505532","ZFP36L1_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.063315325386862","ZFP36L2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.32836089752514","ZMYM2_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.13373796609884","ZNF292_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.057717150102873","ZNF638_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.052655149890393","ZNRF3_mut","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.19475547266034","gain.cnaPANCAN1..CCNE1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","1.2284376722936","gain.cnaPANCAN106","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.23366352570834","gain.cnaPANCAN107..FUS.TAOK2.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.23294351959264","gain.cnaPANCAN108..CHD9.CYLD.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.1185962786471","gain.cnaPANCAN109..MMP2.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.22784375545056","gain.cnaPANCAN121..ACTB.CARD11.PMS2.RAC1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.23650705290899","gain.cnaPANCAN122..AHR.HDAC9.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.1917472950258","gain.cnaPANCAN123","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.0045692476367074","gain.cnaPANCAN124..EGFR.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.025620045711199","gain.cnaPANCAN125","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.055851978399116","gain.cnaPANCAN126","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.0696038989406","gain.cnaPANCAN127..AKAP9.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.14847729722733","gain.cnaPANCAN128","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.038205062355886","gain.cnaPANCAN129..MET.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.0068061279470308","gain.cnaPANCAN130..RHEB.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.58822338837126","gain.cnaPANCAN139","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.23657774591326","gain.cnaPANCAN140..FANCG.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.12277194670341","gain.cnaPANCAN141..GNAQ.NTRK2.PCSK5.TJP2.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.29806217086436","gain.cnaPANCAN142","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.42349197855575","gain.cnaPANCAN143..NOTCH1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.11742893795957","gain.cnaPANCAN163..CHD4.WNK1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.13907675550489","gain.cnaPANCAN164..KRAS.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.24911465788617","gain.cnaPANCAN165..CDK4.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.40401183056565","gain.cnaPANCAN166..MDM2.NUP107.SRGAP1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.31191425478418","gain.cnaPANCAN176..CCT5.TERT.TRIO.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.3130905403746","gain.cnaPANCAN177..IL7R.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.45214975014469","gain.cnaPANCAN178","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.064444114721969","gain.cnaPANCAN18","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.12105132843375","gain.cnaPANCAN19","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.026730364680683","gain.cnaPANCAN190..FGFR3.WHSC1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.23600523337589","gain.cnaPANCAN191..FIP1L1.PDGFRA.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.063735268050855","gain.cnaPANCAN192..FIP1L1.PDGFRA.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.26484848218481","gain.cnaPANCAN211","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.24158923372055","gain.cnaPANCAN212..HSP90AB1.TRERF1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.35591909431085","gain.cnaPANCAN213..MCM3.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.067154576584111","gain.cnaPANCAN214","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.14248069909186","gain.cnaPANCAN236","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.24792098936401","gain.cnaPANCAN237","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.025820409302477","gain.cnaPANCAN238","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.56698418224125","gain.cnaPANCAN239..FOXP1.MITF.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.6989078076338","gain.cnaPANCAN240","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.48725351045659","gain.cnaPANCAN241..NCK1.STAG1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.50192589467429","gain.cnaPANCAN242..PIK3CB.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.11924681474541","gain.cnaPANCAN243","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.2725733586934","gain.cnaPANCAN244","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.35345328617209","gain.cnaPANCAN245..MECOM.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.21588254491672","gain.cnaPANCAN246..SOX2.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.36163163951542","gain.cnaPANCAN247","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.39610529564628","gain.cnaPANCAN248..EIF4A2.RFC4.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.33606614223102","gain.cnaPANCAN249","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.45337872882344","gain.cnaPANCAN268","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.25423747768213","gain.cnaPANCAN269..MACF1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.027136401612496","gain.cnaPANCAN27..GATA3.KLF6.LARP4B.VIM.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.33544560558669","gain.cnaPANCAN270..JUN.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.1835168747077","gain.cnaPANCAN271..NOTCH2.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.21229808033636","gain.cnaPANCAN272..PIP5K1A.SETDB1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.1500862064405","gain.cnaPANCAN273","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.074529821735724","gain.cnaPANCAN274","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.071577084448207","gain.cnaPANCAN275..SDHC.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.045840514417774","gain.cnaPANCAN276","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.029796271952636","gain.cnaPANCAN277..DHX9.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.16787282423097","gain.cnaPANCAN278..MDM4.PIK3C2B.ZC3H11A.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.26810233012997","gain.cnaPANCAN279","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.062986005117765","gain.cnaPANCAN28..CUL2.EPC1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.08638687043713","gain.cnaPANCAN280..ARID4B.FH.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.11377616479893","gain.cnaPANCAN29..KAT6B.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.0060802693404937","gain.cnaPANCAN299..TAOK1.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.13738978438082","gain.cnaPANCAN300","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.017845938905978","gain.cnaPANCAN301..CDK12.ERBB2.MED24.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.13162536796624","gain.cnaPANCAN302..CLTC.PPM1D.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.099906888846234","gain.cnaPANCAN303","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.50388281613982","gain.cnaPANCAN330..RPGR.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.22764717068072","gain.cnaPANCAN331","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.41598923975507","gain.cnaPANCAN332","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.44444069596978","gain.cnaPANCAN333..F8.HCFC1.RPL10.","PANCANCER"
"Buparlisib","1873","PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma","PI3K/MTOR signaling","0.35383660276291","gain.cnaPANCAN344..MYCN.","PANCANCER"
